"";"openalex_id";"journal_name";"publication_year";"osf_links";"git_links";"has_osf";"has_git";"has_any_link";"all_osf_links_clean";"all_git_links_clean";"country";"author";"title";"keywords";"method_quali";"open_answers";"interview";"observation";"documents";"method_quanti";"one_m";"multiple_m";"quasiexperiment";"experiment";"intervention";"primary_data";"secondary_data";"review";"method_other";"open_data";"open_code";"open_material";"open_analysis";"prerig";"notes2"
"47";"W7123340193";"Education Sciences";2026;"osf.io/jw9nk/";NA;TRUE;FALSE;TRUE;"osf.io/jw9nk";NA;"DomRep";"Cubilla-Bonnetier, D.; Marte-Santana, H.; Reyes-Ramírez, B.; Andújar-Avilés, J.; Sánchez-Vincitore, L. V.";"Toward Reading Success in Vulnerable Contexts: Psycholinguistic Precursors and the Simple View of Reading";" reading comprehension; decoding; phonological awareness; socioeconomic status; educational policy";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_leer"
"48";"W4390537777";"AERA Open";2024;"osf.io/34yav||OSF.IO/34YAV";NA;TRUE;FALSE;TRUE;"";"";"X";"Strobel; A.; Strobel; A.; Preckel; F.; Steinmayr; R.";"On the Interplay of Motivational Characteristics and Academic Achievement: The Role of Need for Cognition";"academic achievement; academic self-concept; individual differences; latent change score modeling; longitudinal; motivation; Need for Cognition; school psychology; self-concept";"0";"0";"0";0;"0";"1";"0";"1";0;0;0;1;"0";0;NA;"0";"0";"0";"0";"";"raus_leer"
"49";"W4206293342";"Frontiers in Education";2022;"osf.io/4awqe||osf.io/afqxb||osf.io/4awqe";NA;TRUE;FALSE;TRUE;"";"";"Germany; Japan";"Froehlich L.; Tsukamoto S.; Morinaga Y.; Sakata K.; Uchida Y.; Keller M. M.; Stürmer S.; Martiny S. E.; Trommsdorff G.";"Gender Stereotypes and Expected Backlash for Female STEM Students in Germany and Japan";"backlash; cross-cultural psychology; gender stereotypes; social role theory; STEM";"0";"0";"0";0;"0";"1";"1";"0";0;1;0;1;"0";0;NA;"X";"X";"X";"X";"X";"raus_leer"
"50";"W4401391607";"Education Sciences";2024;"osf.io/ufvxq";NA;TRUE;FALSE;TRUE;"osf.io/ufvxq";NA;"USA";"Goodwin, A. P.; Rodgers, D. B.; McMurray, B.";"Automatic Morphological Processing in Middle School Students with and without Word Reading Difficulties";"morphological processing; automaticity; word reading difficulties; decoding; middle school";"0";"0";"0";0;"0";"1";"0";"1";0;1;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_missing"
"51";"W4205697780";"AERA Open";2021;"osf.io/kq9gp";NA;TRUE;FALSE;TRUE;"osf.io/kq9gp";NA;"USA";"Mesghina, A.; Wong, J. T.; Davis, E. L.; Lerner, B. S.; Jackson-Green, B. J.; Richland, L. E.";"Distressed to Distracted: Examining Undergraduate Learning and Stress Regulation During the COVID-19 Pandemic";"COVID-19; attention; mind wandering; mindfulness; stress reappraisal; learning";"0";"0";"0";0;"0";"1";"1";"0";0;1;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"52";"W4381434050";"Frontiers in Education";2023;"osf.io/f6phe/? view_only=8a91da5d41304cc8b1f41e68c72596a8";NA;TRUE;FALSE;TRUE;"osf.io/f6phe/? view_only=8a91da5d41304cc8b1f41e68c72596a8";NA;"USA";"Ünal, Z. E.; Ridgley, L. M.; Li, Y.; Graves, C.; Khatib, L.; Robertson, T.; Myers, P.; Geary, D. C.";"Development and initial validation of a mathematics-specific spatial vocabulary scale";"mathematics vocabulary; spatial vocabulary; mathematics achievement; elementary school; spatial abilities";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"psychometric";"X";"X";"X";"X";"X";"raus_not_open"
"53";"W4414415300";"Education Sciences";2025;"osf.io/68ajb/? view_only=7374066055a94fa991f873b93a225d52";NA;TRUE;FALSE;TRUE;"osf.io/68ajb/? view_only=7374066055a94fa991f873b93a225d52";NA;"USA";"Lauro, J.; Toassi, P. F. P.";"Bilingual Contextual Variability: Learning Words in Two Languages";"bilingualism; word learning; semantic variability; orthographic overlap; desirable difficulty";"0";"0";"0";0;"0";"1";"1";"0";0;1;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"54";"W4411394900";"Frontiers in Education";2025;"osf.io/b6ysr";NA;TRUE;FALSE;TRUE;"osf.io/b6ysr";NA;"UK";"Herlitz, L.; Jay, M. A.; Powell, C.; Deighton, J.; Gilbert, R.; Blackburn, R.";"Challenging school experiences of unavoidable absence and return for young people with chronic health conditions in English secondary schools: a qualitative, multi-informant study";"school absence; school refusal; child health; adolescent health; inclusive education";"1";"1";"0";0;"0";"0";"0";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"55";"W4389729105";"Frontiers in Education";2023;"osf.io/fcx67/? view_only=a4fd9739a91647ca8cd41739f64aab5d";NA;TRUE;FALSE;TRUE;"osf.io/fcx67/? view_only=a4fd9739a91647ca8cd41739f64aab5d";NA;"UAE";"Lamba, N.; Kishore, S.; Khokhlova, O.";"Examining racial and gender biases in teaching evaluations of instructors by students on an online platform in the UAE";"teaching perception; online teaching; unconscious biases; instructor evaluation; South Asian instructors; higher education";"0";"0";"0";0;"0";"1";"1";"0";0;1;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"56";"W4221090072";"Frontiers in Education";2022;"osf.io/k37ef/? view_only=efcfc00b79e445b0a46503d1086805af";NA;TRUE;FALSE;TRUE;"osf.io/k37ef/? view_only=efcfc00b79e445b0a46503d1086805af";NA;"Switzerland";"Maas, J.; Schoch, S.; Scholz, U.; Rackow, P.; Schüler, J.; Wegner, M.; Keller, R.";"Satisfying the Need for Relatedness Among Teachers: Benefits of Searching for Social Support";"searching for social support; need for relatedness; school teachers; school principals; job crafting";"0";"0";"0";0;"0";"1";"0";"1";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"57";"W4210544570";"Education Sciences";2022;"osf.io/fjp57/? view_only=49851fd5513340a99af855fb8bc3b5b9";NA;TRUE;FALSE;TRUE;"osf.io/fjp57/? view_only=49851fd5513340a99af855fb8bc3b5b9";NA;"Spain";"Moliner, L.; Alegre, F.";"COVID-19 Restrictions and Its Influence on Students’ Mathematics Achievement in Spain";"mathematics achievement; COVID-19 restrictions; secondary education; peer support";"1";"1";"0";0;"0";"1";"0";"0";1;0;0;0;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"58";"W4414713073";"Frontiers in Education";2025;"osf.io/7xkhv";NA;TRUE;FALSE;TRUE;"osf.io/7xkhv";NA;"Romania";"Dogaru, M.; Negreanu, M. C.; Pisic?, O.; Pîrvu, A. F.";"STEM career: essential factors for students to achieve success in STEM (supportive individuals, skills/abilities, motivational factors)";"STEM success; STEM motivation; STEM wellbeing; STEM gender stereotypes; Romanian STEM education";"1";"1";"1";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"59";"W4414327639";"Frontiers in Education";2025;"osf.io/uhe9s";NA;TRUE;FALSE;TRUE;"osf.io/uhe9s";NA;"Romania";"Dogaru, M.; Pisic?, O.; Va?cu, J.-E.";"Ensuring quality inclusive and equitable education by increasing emotional intelligence through positive attitudes in students’ learning from mistakes";"inclusive education; emotional intelligence; teacher-student interactions; learning from mistakes; equitable education";"1";"1";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"60";"W3206268497";"Education Sciences";2021;"osf.io/x7fut/? view_only=f8026b5bf0f54bf4b8d72f0be9e91f12";NA;TRUE;FALSE;TRUE;"osf.io/x7fut/? view_only=f8026b5bf0f54bf4b8d72f0be9e91f12";NA;"Portugal";"Nogueira, T.; Magano, J.; Fontão, E.; Sousa, M.; Leite, Â.";"Engineering Students’ Industrial Internship Experience Perception and Satisfaction: Work Experience Scale Validation";"industrial; internship; engineering; work experience; satisfaction; student perception";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"psychometric";"X";"X";"X";"X";"X";"raus_not_open"
"61";"W4414677548";"Frontiers in Education";2025;"osf.io/ywrtb/";NA;TRUE;FALSE;TRUE;"osf.io/ywrtb";NA;"Palestine";"Omar, A.; Daher, W.; Bayaa, N.";"Academic emotions of eighth grade students in algebra classrooms using an artificial intelligence learning environment";"artificial intelligence in education; flexi application; academic emotions; teaching algebra; eighth grade / grade 8";"1";"0";"1";0;"0";"1";"0";"1";1;0;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"62";"W4381149642";"International Journal of Educational Technology in Higher Education";2023;"osf.io/wg4k3/? view_only=6942b1739524453990eb4da21d05f057";NA;TRUE;FALSE;TRUE;"osf.io/wg4k3/? view_only=6942b1739524453990eb4da21d05f057";NA;"Neuseeland";"Stojanov, A.";"Learning with ChatGPT 3.5 as a more knowledgeable other: an autoethnographic study";"ChatGPT (ChatGPT 3.5); MKO (more knowledgeable other); Autoethnography; Higher education; Sociocultural theory; Human–computer interaction";"1";"0";"0";0;"1";"0";"0";"1";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"63";"W4389265465";"Frontiers in Education";2023;"osf.io/2ach4/? view_only=6cd13dbe667846babd7f1bd141468df6";NA;TRUE;FALSE;TRUE;"osf.io/2ach4/? view_only=6cd13dbe667846babd7f1bd141468df6";NA;"Netherlands";"Jarodzka, H.; van Driel, S.; Catrysse, L.; Crasborn, F.";"Classroom chronicles: through the eyeglasses of teachers at varying experience levels";"eye tracking; mobile eye tracking; teacher; expertise; visual expertise; professional vision; classroom management";"0";"0";"0";0;"0";"1";"0";"1";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"64";"W4407905791";"Education Sciences";2025;"osf.io/q5zpt/? view_only=423b0c98800d439fb247dd5aea6e3d93";NA;TRUE;FALSE;TRUE;"osf.io/q5zpt/? view_only=423b0c98800d439fb247dd5aea6e3d93";NA;"Netherlands";"Vergeer, J.; van Weerdenburg, M.; Schils, T.; Bakx, A.";"School Leaders in Gifted Education: Their Perceptions of Involvement of and Interacting with Parents, Teachers, and Other School Leaders";"systemic approach; involvement; interaction; gifted education; mixed-methods";"1";"0";"1";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"65";"W4414540792";"Cogent Education";2025;NA;"github.com/gephi/gephi/wiki/Fruchterman-Reingold";FALSE;TRUE;TRUE;NA;"github.com/gephi/gephi/wiki/fruchterman-reingold";NA;"Mota, F. B.; Pinto, C. D.; Braga, L. A. M.; Lopes, R. M.";"Mapping case-based learning research from 2014 to 2024: a bibliometric and network analysis";"Case-based learning; scientific publications; PRISMA; bibliometrics; network analysis";"0";"0";"0";0;"0";"1";"0";"1";0;0;0;0;"1";1;"bibliometric";"X";"X";"X";"X";"X";"raus_not_open"
"66";"W4413286417";"Education Sciences";2025;"osf.io/64rsu";NA;TRUE;FALSE;TRUE;"osf.io/64rsu";NA;NA;"Ares-Ferreirós, M.; Álvarez Martínez-Iglesias, J. M.; Bernárdez-Gómez, A.";"Challenges and Opportunities of Multi-Grade Teaching: A Systematic Review of Recent International Studies";"multigrade classrooms; active methodologies; systematic review; teacher training; educational inclusion";"1";"0";"0";0;"1";"0";"0";"0";0;0;0;0;"1";1;"";"X";"X";"X";"X";"X";"raus_not_open"
"67";"W4407152240";"Education Sciences";2025;"osf.io/uf5pc/? view_only=efee3a88bc4f4768b160c98cda11e9e4";NA;TRUE;FALSE;TRUE;"osf.io/uf5pc/? view_only=efee3a88bc4f4768b160c98cda11e9e4";NA;NA;"Avila-Garzon, C.; Bacca-Acosta, J.";"Curriculum, Pedagogy, and Teaching/Learning Strategies in Data Science Education";"data science education; pedagogy; curriculum; teaching/learning strategies; data-driven technologies";"0";"0";"0";0;"0";"1";"0";"0";0;0;0;0;"1";1;"";"X";"X";"X";"X";"X";"raus_not_open"
"68";"W4405925717";"Education Sciences";2024;"osf.io/bcdre/? view_only=f7019ac2741e427fbb8c804f29064e65";NA;TRUE;FALSE;TRUE;"osf.io/bcdre/? view_only=f7019ac2741e427fbb8c804f29064e65";NA;NA;"Witte, V.; Schwering, A.; Frischemeier, D.";"Strengthening Data Literacy in K-12 Education: A Scoping Review";"data literacy; data science education; competence framework; K-12 education; review";"0";"0";"0";0;"0";"0";"0";"0";0;0;0;0;"1";1;"";"X";"X";"X";"X";"X";"raus_not_open"
"69";"W3132929059";"Education Sciences";2021;"osf.io/h75fd/? view_only=0c40cd0678ed45798501de418cca0f44";NA;TRUE;FALSE;TRUE;"osf.io/h75fd/? view_only=0c40cd0678ed45798501de418cca0f44";NA;NA;"Peng, C.-Y. J.; Chen, L.-T.";"Assessing Intervention Effects in the Presence of Missing Scores";"missing; attrition; SCD; N-of-1; intervention; evidence-based";"0";"0";"0";0;"0";"0";"0";"0";0;0;0;0;"1";1;"methodical";"X";"X";"X";"X";"X";"raus_not_open"
"70";"W4416094013";"Cogent Education";2025;"osf.io/g3nj6/? view_only=671daa19616e49a59b818ca1bba1d624";NA;TRUE;FALSE;TRUE;"osf.io/g3nj6/? view_only=671daa19616e49a59b818ca1bba1d624";NA;"Kenya";"Achuodho, H. O.; Piko, B. F.";"Identity processing styles and academic achievement: focus on academic motivation as a moderator among technical and vocational education and training (TVET) students in Kenya";"Identity processing styles; academic achievement; TVET institutions; academic motivation; academic performance";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"71";"W4391689394";"Frontiers in Education";2024;NA;"https://github.com/Nurkhan01/balonskiy";FALSE;TRUE;TRUE;NA;"github.com/nurkhan01/balonskiy";"Kasachstan";"Biloshchytskyi, A.; Omirbayev, S.; Mukhatayev, A.; Kuchanskyi, O.; Hlebena, M.; Andrashko, Y.; Mussabayev, N.; Faizullin, A.";"Structural models of forming an integrated information and educational system “quality management of higher and postgraduate education”";"information system; higher education; quality management; microservices; structural model";"0";"0";"0";0;"0";"";"0";"0";0;0;NA;NA;"0";0;"methodical";"X";"X";"X";"X";"X";"raus_not_open"
"72";"W4386098983";"Education Sciences";2023;"osf.io/dtkm2";NA;TRUE;FALSE;TRUE;"osf.io/dtkm2";NA;"Italy";"Montuori, C.; Pozzan, G.; Padova, C.; Ronconi, L.; Vardanega, T.; Arfé, B.";"Combined Unplugged and Educational Robotics Training to Promote Computational Thinking and Cognitive Abilities in Preschoolers";"preschoolers; educational robotics; unplugged coding; computational thinking; executive functions; visuo-spatial abilities; response inhibition; planning";"0";"0";"0";0;"0";"1";"0";"1";0;1;1;1;"0";0;" ";"X";"X";"X";"X";"X";"raus_not_open"
"73";"W4225788927";"Cogent Education";2022;"osf.io/9d4wh/? view_only=2b7851e7b7ea4f8b9be6f59e0107f700";NA;TRUE;FALSE;TRUE;"osf.io/9d4wh/? view_only=2b7851e7b7ea4f8b9be6f59e0107f700";NA;"Indonesia";"Hayat, B.";"Adjustment for guessing in a basic statistics test for Indonesian undergraduate psychology students using the Rasch model";"adjustment for guessing; basic statistics test; reliability; Rasch measurement; tailored analysis";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"psychometric";"X";"X";"X";"X";"X";"raus_not_open"
"74";"W4415719230";"Cogent Education";2025;"osf.io/uvdy7/?";NA;TRUE;FALSE;TRUE;"osf.io/uvdy7/?";NA;"Indonesia";"Rahayu, W.; Putra, M. D. K.; Sampoerno, P. D.; Zahra, N. S.";"Student perception of opportunity competence development in mathematics: is it a unidimensional or multidimensional construct?";"Opportunity competence development; replicability of factors; mathematics education; item factor analysis; SPOCD questionnaire";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"psychometric";"X";"X";"X";"X";"X";"raus_not_open"
"75";"W4415137969";"Education Sciences";2025;"osf.io/dfjz8/? view_only=f8e8fb1bdc7a4cbb91d4ee26364060fe";NA;TRUE;FALSE;TRUE;"osf.io/dfjz8/? view_only=f8e8fb1bdc7a4cbb91d4ee26364060fe";NA;"Greece";"Daniilidou, A.; Platsidou, M.; Stafylidis, A.; Stafylidis, S.";"Resilience Profiles of Teachers: Associations with Psychological Characteristics and Demographic Variables";"resilience; teachers; burnout; emotional intelligence; meaning in life; self-efficacy; demographic characteristics";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;0;"1";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"76";"W2915471426";"Frontiers in Education";2019;"osf.io/pyuvm";NA;TRUE;FALSE;TRUE;"osf.io/pyuvm";NA;"Germany";"Buechner, V. L.; Stahn, V.; Murayama, K.";"The Power and Affiliation Component of Achievement Pride: Antecedents of Achievement Pride and Effects on Academic Performance";" pride; motives; achievement emotion; achievement values; achievement goals";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"77";"W4411606382";"Education Sciences";2025;"osf.io/cp9am";NA;TRUE;FALSE;TRUE;"osf.io/cp9am";NA;"Germany";"Rinker, T.; Ekinci, E.";"Prepared for the Multilingual Classroom? Pre-Service Teachers’ Beliefs with Respect to Multilingualism";"pre-service teachers; multilingualism; beliefs";"0";"0";"0";0;"0";"1";"0";"0";0;0;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"78";"W4388960394";"Cogent Education";2023;"osf.io/cb8r9/? view_only=b9dd4f139033460ca2de4db50cf5b1a0";NA;TRUE;FALSE;TRUE;"osf.io/cb8r9/? view_only=b9dd4f139033460ca2de4db50cf5b1a0";NA;"Frankreich";"Martinie, M.-A.; Shankland, R.";"Poor learning-related resource management and psychological inflexibility as predictors of procrastination in first-year university students";"procrastination; effort regulation; study time; psychological (in)flexibility; higher education";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"79";"W4403102486";"Frontiers in Education";2024;"osf.io/rzxkw";NA;TRUE;FALSE;TRUE;"osf.io/rzxkw";NA;"France";"Pansu, P.; Freyssinet, I.; Le Hénaff, B.";"Using differential reinforcement for all to manage disruptive behaviors: three class interventions at kindergarten and primary school";"disruptive behaviors; differential reinforcement; normative focus; primary school; social learning theory";"0";"0";"0";0;"0";"1";"0";"1";1;0;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"80";"W4408440272";"Frontline Learning Research";2025;"osf.io/3db4r/? view_only=3e79a5389ab04fd7bd599d723052be7e";NA;TRUE;FALSE;TRUE;"osf.io/3db4r/? view_only=3e79a5389ab04fd7bd599d723052be7e";NA;"Finland; USA";"Tang, X.; Chen, I.-C.; Lavonen, J.; Schneider, B.; Krajcik, J.; Salmela-Aro, K.";"Optimal Learning Moments in Finnish and US Science Classrooms: A Psychological Network Analysis Approach";"optimal learning moments; situated engagement; network analysis; science learning";"0";"0";"0";0;"0";"1";"0";"1";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"81";"W4210734431";"Cogent Education";2022;"osf.io/46fgy";NA;TRUE;FALSE;TRUE;"osf.io/46fgy";NA;"China";"Song, A.; Ren, Z.";"Distressing experiences of Chinese schooling winners: School infiltration in Chinese family parenting";"Family parenting; school infiltration; personal feelings; distressing experience";"1";"0";"1";1;"0";"0";"0";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"82";"W4280517866";"Frontiers in Education";2022;"osf.io/df9xb/? view_only=8673ba51c2e14f9aa69503aab6798b2a";NA;TRUE;FALSE;TRUE;"osf.io/df9xb/? view_only=8673ba51c2e14f9aa69503aab6798b2a";NA;"Canada";"Walton, H.";"Investigating a New Psychological Variable in Second Language Acquisition: Comparing Social Identity Across Canadian French Education Programs";"social identity; second language acquisition; French; education; psychological variable; questionnaire; identity";"1";"1";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"83";"W4324360048";"Education Sciences";2023;"osf.io/uk8q2/? view_only=775767d86be54be9a957631c4749ba6e";NA;TRUE;FALSE;TRUE;"osf.io/uk8q2/? view_only=775767d86be54be9a957631c4749ba6e";NA;"Canada";"DiStefano, M.; Retanal, F.; Bureau, J.-F.; Hunt, T. E.; Lafay, A.; Osana, H. P.; Skwarchuk, S.-L.; Trepiak, P.; Xu, C.; LeFevre, J.-A.; Maloney, E. A.";"Relations between Math Achievement, Math Anxiety, and the Quality of Parent–Child Interactions While Solving Math Problems";"math anxiety; math achievement; parent–child interactions; homework; parent involvement";"0";"0";"0";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"84";"W4416390475";"Education Sciences";2025;"osf.io/ma78e";NA;TRUE;FALSE;TRUE;"osf.io/ma78e";NA;"Brasil";"Pedrosa de Souza, D.; Greca, I. M.; Ferreira, H. S.";"From Collaboration to Integration: How a Community of Practice Supports Public School Teachers’ Understanding of Integrated STEAM Education";"integrated STEAM education; community of practice; teacher professional learning; public education";"1";"0";"1";0;"1";"0";"0";"1";0;0;1;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"85";"W4400956254";"Frontiers in Education";2024;"osf.io/y29ps/? view_only=a8b09d29c9bc4509aa4a84a60f2e91e9";NA;TRUE;FALSE;TRUE;"osf.io/y29ps/? view_only=a8b09d29c9bc4509aa4a84a60f2e91e9";NA;"Austria";"Seifert, S.; Paleczek, L.; Schöfl, M.; Weber, C.";"Unveiling mode effects in grade 1 vocabulary assessment: the intriguing influence of test mode";"vocabulary; German; assessment; mode effect; test mode; grade 1";"0";"0";"0";0;"0";"1";"0";"1";1;0;1;1;"0";0;"psychometric";"X";"X";"X";"X";"X";"raus_not_open"
"86";"W4414260515";"Cogent Education";2025;"osf.io/b5yju/? view_only=779cad7707514439907febf5e898d7f5";NA;TRUE;FALSE;TRUE;"osf.io/b5yju/? view_only=779cad7707514439907febf5e898d7f5";NA;"Argentinia";"Gago-Galvagno, L.; Justo, M. M.; Zelaya, M.; Hauché, R.; Ferrero, P. F.; Todarello, F.;";"AI in education and cultural barriers: a mixed-methods study with Argentinean university students";"Artificial intelligence in education; perceptions; higher education; educational equity; university students";"1";"0";"1";0;"0";"1";"1";"0";0;0;0;1;"0";0;"";"X";"X";"X";"X";"X";"raus_not_open"
"87";"W4413846300";"Cogent Education";2025;"OSF.IO/69YF3||osf.io/69yf3";NA;TRUE;FALSE;TRUE;"";"";"Switzerland";"Gerber; Y.; Sander; E.";"Overcoming educational neuromyths: exploring the impact of metaphorical framing on confirmation bias and beliefs";"neuromyths; metaphorical framing; confirmation bias; preservice teachers; critical thinking; beliefs";"0";"0";"0";0;"0";"1";"1";"0";0;1;1;1;"0";0;NA;"X";"X";"X";"X";"X";"raus_not_open"
"88";"W2894602655";"AERA Open";2018;"OSF.IO/54WM7||osf.io/54wm7||osf.io/cp8uh||osf.io/cp8uh||osf.io/kuerw";NA;TRUE;FALSE;TRUE;"";"";"Japan";"Uchida; A.; Michael; R. B.; Mori; K.";"An Induced Successful Performance Enhances Student Self-Efficacy and Boosts Academic Achievement";"academic achievement; randomized controlled trial; motivation; schools; self-efficacy; sex differences";"0";"0";"0";0;"0";"1";"0";"1";0;1;1;1;"0";0;NA;"X";"X";"X";"X";"X";"raus_not_open"
"89";"W4411028577";"Cogent Education";2025;"OSF.IO/4Z76W||osf.io/4z76w";"https://github.com/dataflies/Citespace-CNKI-RefWorks-File-Translation";TRUE;TRUE;TRUE;"";"";"International; China";"Liu; F.; Lv; X.; Yang; S.; Yu; M.; Chen; J.; Sun; P.";"A comparative analysis of research interest in medical students: an international and Chinese perspective over the past decade using CiteSpace";"medical students; research interest; CiteSpace; bibliometric analysis; Web of Science; CNKI; research hotspots";"0";"0";"0";0;"1";"1";"0";"0";0;0;0;0;"1";1;"bibliometric";"X";"X";"X";"X";"X";"raus_not_open"
